CONTAINER_NO,VESSEL,MCHN_ID,MCHN_TP_CD,JOB_TYPE,FULL_EMPTY,BLOCK_BAY,JOB_END_DT
container9271,ship2,TC253,TC,LD-YARDSIDE,F,2.00E-10,2018-01-16 16:24
container9271,ship2,YT546,YT,LD-MOVE,F,2.00E-10,2018-01-16 16:38
container9272,ship2,GC106,GC,LD-QUAYSIDE,F,2.00E-94,2018-01-16 17:28
container9272,ship2,TC254,TC,LD-YARDSIDE,F,2.00E-94,2018-01-16 17:21
container9272,ship2,YT591,YT,LD-MOVE,F,2.00E-94,2018-01-16 17:26
container9273,ship2,GC103,GC,LD-QUAYSIDE,F,1D-06,2018-01-17 1:26
container9273,ship2,TC241,TC,LD-YARDSIDE,F,1D-06,2018-01-17 1:13
container9273,ship2,YT518,YT,LD-MOVE,F,1D-06,2018-01-17 1:23
container9274,ship2,GC106,GC,LD-QUAYSIDE,F,2A-64,2018-01-16 17:54
container9274,ship2,TC213,TC,LD-YARDSIDE,F,2A-64,2018-01-16 17:49
container9274,ship2,YT509,YT,LD-MOVE,F,2A-64,2018-01-16 17:52
container9275,ship2,GC102,QC,DS-QUAYSIDE,F,3C-66,2018-01-16 18:24
container9275,ship2,TC236,TC,DS-YARDSIDE,F,3C-66,2018-01-16 18:44
container9275,ship2,YT528,YT,DS-MOVE,F,3C-66,2018-01-16 18:42
container9276,ship2,GC107,QC,DS-QUAYSIDE,F,1F-88,2018-01-16 17:29
container9276,ship2,TC262,TC,DS-YARDSIDE,F,1F-88,2018-01-16 17:45
container9276,ship2,YT546,YT,DS-MOVE,F,1F-88,2018-01-16 17:43
container9277,ship2,GC106,QC,DS-QUAYSIDE,F,1G-76,2018-01-16 10:48
container9277,ship2,TC272,TC,DS-YARDSIDE,F,1G-76,2018-01-16 10:55
container9277,ship2,YT528,YT,DS-MOVE,F,1G-76,2018-01-16 10:54
container9278,ship2,GC102,QC,DS-QUAYSIDE,F,2.00E-48,2018-01-16 19:23
container9278,ship2,TC253,TC,DS-YARDSIDE,F,2.00E-48,2018-01-16 19:37
container9278,ship2,YT525,YT,DS-MOVE,F,2.00E-48,2018-01-16 19:35
container9279,ship2,GC101,GC,LD-QUAYSIDE,F,2C-38,2018-01-17 4:13
container9279,ship2,TC233,TC,LD-YARDSIDE,F,2C-38,2018-01-17 3:34
container9279,ship2,YT538,YT,LD-MOVE,F,2C-38,2018-01-17 4:10
container9280,ship2,GC102,QC,DS-QUAYSIDE,F,1G-18,2018-01-16 22:08
container9280,ship2,TC271,TC,DS-YARDSIDE,F,1G-18,2018-01-16 22:21
container9280,ship2,YT549,YT,DS-MOVE,F,1G-18,2018-01-16 22:19
container9281,ship2,GC102,QC,DS-QUAYSIDE,F,3.00E-40,2018-01-16 11:31
container9281,ship2,TC256,TC,DS-YARDSIDE,F,3.00E-40,2018-01-16 11:45
container9281,ship2,YT520,YT,DS-MOVE,F,3.00E-40,2018-01-16 11:43
container9282,ship2,GC106,GC,LD-QUAYSIDE,F,2A-64,2018-01-16 17:32
container9282,ship2,TC214,TC,LD-YARDSIDE,F,2A-64,2018-01-16 17:29
container9282,ship2,YT520,YT,LD-MOVE,F,2A-64,2018-01-16 17:30
container9283,ship2,GC102,QC,DS-QUAYSIDE,F,2D-14,2018-01-16 11:35
container9283,ship2,TC243,TC,DS-YARDSIDE,F,2D-14,2018-01-16 11:45
container9283,ship2,YT508,YT,DS-MOVE,F,2D-14,2018-01-16 11:43
container9284,ship2,GC107,GC,LD-QUAYSIDE,F,2B-68,2018-01-17 2:00
container9284,ship2,TC224,TC,LD-YARDSIDE,F,2B-68,2018-01-17 1:55
container9284,ship2,YT558,YT,LD-MOVE,F,2B-68,2018-01-17 1:58
container9285,ship2,GC106,GC,LD-QUAYSIDE,F,3.00E-02,2018-01-16 16:56
container9285,ship2,TC255,TC,LD-YARDSIDE,F,3.00E-02,2018-01-16 16:47
container9285,ship2,YT546,YT,LD-MOVE,F,3.00E-02,2018-01-16 16:53
container9286,ship2,GC107,QC,DS-QUAYSIDE,F,1F-18,2018-01-16 18:47
container9286,ship2,TC261,TC,DS-YARDSIDE,F,1F-18,2018-01-16 18:57
container9286,ship2,YT564,YT,DS-MOVE,F,1F-18,2018-01-16 18:55
container9287,ship2,GC102,GC,LD-QUAYSIDE,F,2C-58,2018-01-17 3:37
container9287,ship2,TC234,TC,LD-YARDSIDE,F,2C-58,2018-01-17 3:20
container9287,ship2,YT530,YT,LD-MOVE,F,2C-58,2018-01-17 3:34
container9288,ship2,GC106,GC,LD-QUAYSIDE,F,2.00E-94,2018-01-16 15:26
container9288,ship2,TC254,TC,LD-YARDSIDE,F,2.00E-94,2018-01-16 15:11
container9288,ship2,YT531,YT,LD-MOVE,F,2.00E-94,2018-01-16 15:23
container9289,ship2,GC102,QC,DS-QUAYSIDE,F,1C-10,2018-01-16 17:38
container9289,ship2,TC231,TC,DS-YARDSIDE,F,1C-10,2018-01-16 17:43
container9289,ship2,YT572,YT,DS-MOVE,F,1C-10,2018-01-16 17:42
container9290,ship2,GC104,QC,DS-QUAYSIDE,F,2B-52,2018-01-16 14:28
container9290,ship2,TC224,TC,DS-YARDSIDE,F,2B-52,2018-01-16 14:43
container9290,ship2,YT548,YT,DS-MOVE,F,2B-52,2018-01-16 14:41
container9291,ship2,GC104,QC,DS-QUAYSIDE,F,3F-74,2018-01-16 10:50
container9291,ship2,TC266,TC,DS-YARDSIDE,F,3F-74,2018-01-16 10:57
container9291,ship2,YT523,YT,DS-MOVE,F,3F-74,2018-01-16 10:56
container9292,ship2,GC103,QC,DS-QUAYSIDE,F,2F-56,2018-01-16 10:16
container9292,ship2,TC264,TC,DS-YARDSIDE,F,2F-56,2018-01-16 10:24
container9292,ship2,YT540,YT,DS-MOVE,F,2F-56,2018-01-16 10:23
container9293,ship2,GC102,QC,DS-QUAYSIDE,F,3.00E-40,2018-01-16 17:26
container9293,ship2,TC255,TC,DS-YARDSIDE,F,3.00E-40,2018-01-16 17:39
container9293,ship2,YT506,YT,DS-MOVE,F,3.00E-40,2018-01-16 17:37
container9294,ship2,GC102,QC,DS-QUAYSIDE,F,1Q-46,2018-01-16 12:20
container9294,ship2,RS302,RS,DS-YARDSIDE,F,1Q-46,2018-01-16 12:26
container9294,ship2,YT520,YT,DS-MOVE,F,1Q-46,2018-01-16 12:24
container9295,ship2,GC103,QC,DS-QUAYSIDE,F,2B-94,2018-01-16 20:27
container9295,ship2,TC224,TC,DS-YARDSIDE,F,2B-94,2018-01-16 20:40
container9295,ship2,YT571,YT,DS-MOVE,F,2B-94,2018-01-16 20:38
container9296,ship2,GC101,GC,LD-QUAYSIDE,F,1D-80,2018-01-17 4:21
container9296,ship2,TC242,TC,LD-YARDSIDE,F,1D-80,2018-01-17 4:15
container9296,ship2,YT551,YT,LD-MOVE,F,1D-80,2018-01-17 4:19
container9297,ship2,GC102,QC,DS-QUAYSIDE,F,1.00E-18,2018-01-16 17:35
container9297,ship2,TC251,TC,DS-YARDSIDE,F,1.00E-18,2018-01-16 17:48
container9297,ship2,YT513,YT,DS-MOVE,F,1.00E-18,2018-01-16 17:47
container9298,ship2,GC104,QC,DS-QUAYSIDE,F,2F-70,2018-01-16 14:52
container9298,ship2,TC264,TC,DS-YARDSIDE,F,2F-70,2018-01-16 14:59
container9298,ship2,YT576,YT,DS-MOVE,F,2F-70,2018-01-16 14:58
container9299,ship2,GC102,QC,DS-QUAYSIDE,F,1Q-42,2018-01-16 23:34
container9299,ship2,RS302,RS,DS-YARDSIDE,F,1Q-42,2018-01-16 23:39
container9299,ship2,YT547,YT,DS-MOVE,F,1Q-42,2018-01-16 23:38
container9300,ship2,GC107,GC,LD-QUAYSIDE,F,3B-10,2018-01-17 3:00
container9300,ship2,TC225,TC,LD-YARDSIDE,F,3B-10,2018-01-17 2:53
container9300,ship2,YT574,YT,LD-MOVE,F,3B-10,2018-01-17 2:58
container9301,ship2,GC104,GC,LD-QUAYSIDE,F,3D-52,2018-01-17 4:05
container9301,ship2,TC246,TC,LD-YARDSIDE,F,3D-52,2018-01-17 3:57
container9301,ship2,YT543,YT,LD-MOVE,F,3D-52,2018-01-17 4:02
container9302,ship2,GC103,QC,DS-QUAYSIDE,F,1G-10,2018-01-16 9:35
container9302,ship2,TC271,TC,DS-YARDSIDE,F,1G-10,2018-01-16 9:47
container9302,ship2,YT506,YT,DS-MOVE,F,1G-10,2018-01-16 9:46
container9303,ship2,GC104,QC,DS-QUAYSIDE,F,3.00E-14,2018-01-16 11:09
container9303,ship2,TC255,TC,DS-YARDSIDE,F,3.00E-14,2018-01-16 11:19
container9303,ship2,YT510,YT,DS-MOVE,F,3.00E-14,2018-01-16 11:18
container9304,ship2,GC104,QC,DS-QUAYSIDE,F,1F-88,2018-01-16 17:30
container9304,ship2,TC262,TC,DS-YARDSIDE,F,1F-88,2018-01-16 17:43
container9304,ship2,YT542,YT,DS-MOVE,F,1F-88,2018-01-16 17:41
container9305,ship2,GC102,QC,DS-QUAYSIDE,F,1Q-42,2018-01-16 23:13
container9305,ship2,RS302,RS,DS-YARDSIDE,F,1Q-42,2018-01-16 23:19
container9305,ship2,YT580,YT,DS-MOVE,F,1Q-42,2018-01-16 23:18
container9306,ship2,GC101,GC,LD-QUAYSIDE,F,3.00E-02,2018-01-16 17:41
container9306,ship2,TC255,TC,LD-YARDSIDE,F,3.00E-02,2018-01-16 17:31
container9306,ship2,YT529,YT,LD-MOVE,F,3.00E-02,2018-01-16 17:39
container9307,ship2,GC101,GC,LD-QUAYSIDE,F,3A-86,2018-01-17 3:09
container9307,ship2,TC216,TC,LD-YARDSIDE,F,3A-86,2018-01-17 2:45
container9307,ship2,YT501,YT,LD-MOVE,F,3A-86,2018-01-17 3:06
container9308,ship2,GC107,QC,DS-QUAYSIDE,F,2B-48,2018-01-16 16:33
container9308,ship2,TC224,TC,DS-YARDSIDE,F,2B-48,2018-01-16 16:46
container9308,ship2,YT589,YT,DS-MOVE,F,2B-48,2018-01-16 16:44
container9309,ship2,GC102,QC,DS-QUAYSIDE,F,1F-66,2018-01-16 21:09
container9309,ship2,TC262,TC,DS-YARDSIDE,F,1F-66,2018-01-16 21:22
container9309,ship2,YT580,YT,DS-MOVE,F,1F-66,2018-01-16 21:20
container9310,ship2,GC107,GC,LD-QUAYSIDE,F,2.00E-82,2018-01-17 2:27
container9310,ship2,TC254,TC,LD-YARDSIDE,F,2.00E-82,2018-01-17 2:18
container9310,ship2,YT585,YT,LD-MOVE,F,2.00E-82,2018-01-17 2:24
container9311,ship2,GC102,QC,DS-QUAYSIDE,F,3C-50,2018-01-16 20:08
container9311,ship2,TC236,TC,DS-YARDSIDE,F,3C-50,2018-01-16 20:22
container9311,ship2,YT562,YT,DS-MOVE,F,3C-50,2018-01-16 20:21
container9312,ship2,GC103,GC,LD-QUAYSIDE,F,1G-84,2018-01-16 17:23
container9312,ship2,TC272,TC,LD-YARDSIDE,F,1G-84,2018-01-16 17:14
container9312,ship2,YT568,YT,LD-MOVE,F,1G-84,2018-01-16 17:20
container9313,ship2,GC107,QC,DS-QUAYSIDE,F,1A-92,2018-01-16 11:10
container9313,ship2,TC212,TC,DS-YARDSIDE,F,1A-92,2018-01-16 11:18
container9313,ship2,YT535,YT,DS-MOVE,F,1A-92,2018-01-16 11:16
container9314,ship2,GC102,QC,DS-QUAYSIDE,F,2A-40,2018-01-16 9:33
container9314,ship2,TC213,TC,DS-YARDSIDE,F,2A-40,2018-01-16 9:45
container9314,ship2,YT542,YT,DS-MOVE,F,2A-40,2018-01-16 9:44
container9315,ship2,GC102,QC,DS-QUAYSIDE,F,1Q-42,2018-01-16 21:30
container9315,ship2,RS302,RS,DS-YARDSIDE,F,1Q-42,2018-01-16 21:42
container9315,ship2,YT578,YT,DS-MOVE,F,1Q-42,2018-01-16 21:41
container9316,ship2,GC106,GC,LD-QUAYSIDE,F,3B-56,2018-01-16 16:17
container9316,ship2,TC226,TC,LD-YARDSIDE,F,3B-56,2018-01-16 16:09
container9316,ship2,YT535,YT,LD-MOVE,F,3B-56,2018-01-16 16:15
container9317,ship2,GC104,QC,DS-QUAYSIDE,F,3B-72,2018-01-16 15:37
container9317,ship2,TC226,TC,DS-YARDSIDE,F,3B-72,2018-01-16 15:52
container9317,ship2,YT511,YT,DS-MOVE,F,3B-72,2018-01-16 15:50
container9318,ship2,GC105,QC,DS-QUAYSIDE,F,1F-40,2018-01-17 3:01
container9318,ship2,TC261,TC,DS-YARDSIDE,F,1F-40,2018-01-17 3:07
container9318,ship2,YT519,YT,DS-MOVE,F,1F-40,2018-01-17 3:06
container9319,ship2,GC102,QC,DS-QUAYSIDE,F,3C-16,2018-01-16 11:08
container9319,ship2,TC235,TC,DS-YARDSIDE,F,3C-16,2018-01-16 11:20
container9319,ship2,YT537,YT,DS-MOVE,F,3C-16,2018-01-16 11:18
container9320,ship2,GC102,QC,DS-QUAYSIDE,F,2C-94,2018-01-16 10:29
container9320,ship2,TC234,TC,DS-YARDSIDE,F,2C-94,2018-01-16 10:37
container9320,ship2,YT517,YT,DS-MOVE,F,2C-94,2018-01-16 10:35
container9321,ship2,GC103,GC,LD-QUAYSIDE,F,1D-06,2018-01-17 1:23
container9321,ship2,TC241,TC,LD-YARDSIDE,F,1D-06,2018-01-17 1:09
container9321,ship2,YT530,YT,LD-MOVE,F,1D-06,2018-01-17 1:20
container9322,ship2,GC101,GC,LD-QUAYSIDE,F,3.00E-02,2018-01-17 1:26
container9322,ship2,TC255,TC,LD-YARDSIDE,F,3.00E-02,2018-01-17 1:16
container9322,ship2,YT541,YT,LD-MOVE,F,3.00E-02,2018-01-17 1:24
container9323,ship2,GC104,QC,DS-QUAYSIDE,F,2D-14,2018-01-16 10:31
container9323,ship2,TC243,TC,DS-YARDSIDE,F,2D-14,2018-01-16 10:39
container9323,ship2,YT506,YT,DS-MOVE,F,2D-14,2018-01-16 10:37
container9324,ship2,GC102,QC,DS-QUAYSIDE,F,2A-28,2018-01-16 20:25
container9324,ship2,TC213,TC,DS-YARDSIDE,F,2A-28,2018-01-16 20:39
container9324,ship2,YT518,YT,DS-MOVE,F,2A-28,2018-01-16 20:38
container9325,ship2,GC106,QC,DS-QUAYSIDE,F,1B-54,2018-01-16 11:19
container9325,ship2,TC221,TC,DS-YARDSIDE,F,1B-54,2018-01-16 11:38
container9325,ship2,YT529,YT,DS-MOVE,F,1B-54,2018-01-16 11:36
container9326,ship2,GC105,GC,LD-QUAYSIDE,F,2B-06,2018-01-17 3:38
container9326,ship2,TC223,TC,LD-YARDSIDE,F,2B-06,2018-01-17 3:34
container9326,ship2,YT516,YT,LD-MOVE,F,2B-06,2018-01-17 3:37
container9327,ship2,GC107,GC,LD-QUAYSIDE,F,2A-76,2018-01-17 1:39
container9327,ship2,TC214,TC,LD-YARDSIDE,F,2A-76,2018-01-17 1:35
container9327,ship2,YT541,YT,LD-MOVE,F,2A-76,2018-01-17 1:36
container9328,ship2,GC106,GC,LD-QUAYSIDE,F,1B-76,2018-01-16 18:03
container9328,ship2,TC222,TC,LD-YARDSIDE,F,1B-76,2018-01-16 17:51
container9328,ship2,YT538,YT,LD-MOVE,F,1B-76,2018-01-16 18:01
container9329,ship2,GC106,GC,LD-QUAYSIDE,F,2.00E-94,2018-01-16 16:04
container9329,ship2,TC254,TC,LD-YARDSIDE,F,2.00E-94,2018-01-16 15:54
container9329,ship2,YT525,YT,LD-MOVE,F,2.00E-94,2018-01-16 16:01
container9330,ship2,GC105,QC,DS-QUAYSIDE,F,2B-48,2018-01-16 22:12
container9330,ship2,TC224,TC,DS-YARDSIDE,F,2B-48,2018-01-16 22:25
container9330,ship2,YT538,YT,DS-MOVE,F,2B-48,2018-01-16 22:24
container9331,ship2,GC104,QC,DS-QUAYSIDE,F,1Q-46,2018-01-16 14:01
container9331,ship2,RS302,RS,DS-YARDSIDE,F,1Q-46,2018-01-16 14:08
container9331,ship2,YT521,YT,DS-MOVE,F,1Q-46,2018-01-16 14:06
container9332,ship2,GC103,GC,LD-QUAYSIDE,F,2B-32,2018-01-17 4:43
container9332,ship2,TC223,TC,LD-YARDSIDE,F,2B-32,2018-01-17 4:38
container9332,ship2,YT504,YT,LD-MOVE,F,2B-32,2018-01-17 4:40
container9333,ship2,GC104,QC,DS-QUAYSIDE,F,1A-60,2018-01-16 14:33
container9333,ship2,TC212,TC,DS-YARDSIDE,F,1A-60,2018-01-16 14:39
container9333,ship2,YT532,YT,DS-MOVE,F,1A-60,2018-01-16 14:37
container9334,ship2,GC107,QC,DS-QUAYSIDE,F,2D-82,2018-01-16 18:27
container9334,ship2,TC244,TC,DS-YARDSIDE,F,2D-82,2018-01-16 18:33
container9334,ship2,YT568,YT,DS-MOVE,F,2D-82,2018-01-16 18:32
container9335,ship2,GC102,QC,DS-QUAYSIDE,F,2D-14,2018-01-16 18:23
container9335,ship2,TC243,TC,DS-YARDSIDE,F,2D-14,2018-01-16 18:30
container9335,ship2,YT579,YT,DS-MOVE,F,2D-14,2018-01-16 18:28
container9336,ship2,GC107,QC,DS-QUAYSIDE,F,3A-54,2018-01-16 17:24
container9336,ship2,TC216,TC,DS-YARDSIDE,F,3A-54,2018-01-16 17:30
container9336,ship2,YT510,YT,DS-MOVE,F,3A-54,2018-01-16 17:29
container9337,ship2,GC107,QC,DS-QUAYSIDE,F,1D-66,2018-01-16 18:32
container9337,ship2,TC242,TC,DS-YARDSIDE,F,1D-66,2018-01-16 18:50
container9337,ship2,YT541,YT,DS-MOVE,F,1D-66,2018-01-16 18:48
container9338,ship2,GC107,QC,DS-QUAYSIDE,F,1A-92,2018-01-16 11:17
container9338,ship2,TC212,TC,DS-YARDSIDE,F,1A-92,2018-01-16 11:27
container9338,ship2,YT509,YT,DS-MOVE,F,1A-92,2018-01-16 11:26
container9339,ship2,GC102,QC,DS-QUAYSIDE,F,2.00E-48,2018-01-16 20:04
container9339,ship2,TC253,TC,DS-YARDSIDE,F,2.00E-48,2018-01-16 20:12
container9339,ship2,YT517,YT,DS-MOVE,F,2.00E-48,2018-01-16 20:11
container9340,ship2,GC105,QC,DS-QUAYSIDE,F,2.00E-78,2018-01-17 1:19
container9340,ship2,TC254,TC,DS-YARDSIDE,F,2.00E-78,2018-01-17 1:27
container9340,ship2,YT547,YT,DS-MOVE,F,2.00E-78,2018-01-17 1:26
container9341,ship2,GC102,QC,DS-QUAYSIDE,F,1Q-42,2018-01-16 21:00
container9341,ship2,RS302,RS,DS-YARDSIDE,F,1Q-42,2018-01-16 21:07
container9341,ship2,YT546,YT,DS-MOVE,F,1Q-42,2018-01-16 21:06
container9342,ship2,GC106,GC,LD-QUAYSIDE,F,3.00E-02,2018-01-16 15:20
container9342,ship2,TC255,TC,LD-YARDSIDE,F,3.00E-02,2018-01-16 14:59
container9342,ship2,YT521,YT,LD-MOVE,F,3.00E-02,2018-01-16 15:17
container9343,ship2,GC102,QC,DS-QUAYSIDE,F,3.00E-14,2018-01-16 21:14
container9343,ship2,TC255,TC,DS-YARDSIDE,F,3.00E-14,2018-01-16 21:24
container9343,ship2,YT555,YT,DS-MOVE,F,3.00E-14,2018-01-16 21:22
container9344,ship2,GC104,GC,LD-QUAYSIDE,F,1A-44,2018-01-17 3:29
container9344,ship2,TC211,TC,LD-YARDSIDE,F,1A-44,2018-01-17 3:20
container9344,ship2,YT592,YT,LD-MOVE,F,1A-44,2018-01-17 3:27
container9345,ship2,GC107,QC,DS-QUAYSIDE,F,2D-46,2018-01-16 16:39
container9345,ship2,TC243,TC,DS-YARDSIDE,F,2D-46,2018-01-16 16:48
container9345,ship2,YT581,YT,DS-MOVE,F,2D-46,2018-01-16 16:46
container9346,ship2,GC104,QC,DS-QUAYSIDE,F,1.00E-42,2018-01-16 13:51
container9346,ship2,TC251,TC,DS-YARDSIDE,F,1.00E-42,2018-01-16 14:05
container9346,ship2,YT541,YT,DS-MOVE,F,1.00E-42,2018-01-16 14:03
container9347,ship2,GC104,QC,DS-QUAYSIDE,F,1G-62,2018-01-16 12:03
container9347,ship2,TC272,TC,DS-YARDSIDE,F,1G-62,2018-01-16 12:11
container9347,ship2,YT513,YT,DS-MOVE,F,1G-62,2018-01-16 12:09
container9348,ship2,GC103,QC,DS-QUAYSIDE,F,2D-14,2018-01-16 20:05
container9348,ship2,TC243,TC,DS-YARDSIDE,F,2D-14,2018-01-16 20:12
container9348,ship2,YT537,YT,DS-MOVE,F,2D-14,2018-01-16 20:10
container9349,ship2,GC105,QC,DS-QUAYSIDE,F,3D-42,2018-01-17 3:07
container9349,ship2,TC245,TC,DS-YARDSIDE,F,3D-42,2018-01-17 3:16
container9349,ship2,YT517,YT,DS-MOVE,F,3D-42,2018-01-17 3:15
container9350,ship2,GC102,QC,DS-QUAYSIDE,F,3A-62,2018-01-16 9:56
container9350,ship2,TC216,TC,DS-YARDSIDE,F,3A-62,2018-01-16 10:06
container9350,ship2,YT587,YT,DS-MOVE,F,3A-62,2018-01-16 10:04
container9351,ship2,GC105,QC,DS-QUAYSIDE,F,3.00E-14,2018-01-16 9:31
container9351,ship2,TC255,TC,DS-YARDSIDE,F,3.00E-14,2018-01-16 9:40
container9351,ship2,YT535,YT,DS-MOVE,F,3.00E-14,2018-01-16 9:39
container9352,ship2,GC106,GC,LD-QUAYSIDE,F,3.00E-02,2018-01-16 16:59
container9352,ship2,TC255,TC,LD-YARDSIDE,F,3.00E-02,2018-01-16 16:49
container9352,ship2,YT518,YT,LD-MOVE,F,3.00E-02,2018-01-16 16:57
container9353,ship2,GC104,QC,DS-QUAYSIDE,F,3D-14,2018-01-16 14:54
container9353,ship2,TC245,TC,DS-YARDSIDE,F,3D-14,2018-01-16 15:03
container9353,ship2,YT549,YT,DS-MOVE,F,3D-14,2018-01-16 15:01
container9354,ship2,GC101,QC,DS-QUAYSIDE,F,1C-46,2018-01-16 20:13
container9354,ship2,TC232,TC,DS-YARDSIDE,F,1C-46,2018-01-16 20:26
container9354,ship2,YT541,YT,DS-MOVE,F,1C-46,2018-01-16 20:24
container9355,ship2,GC104,GC,LD-QUAYSIDE,F,1A-44,2018-01-17 4:00
container9355,ship2,TC211,TC,LD-YARDSIDE,F,1A-44,2018-01-17 3:51
container9355,ship2,YT544,YT,LD-MOVE,F,1A-44,2018-01-17 3:57
container9356,ship2,GC101,QC,DS-QUAYSIDE,F,1G-76,2018-01-16 18:57
container9356,ship2,TC272,TC,DS-YARDSIDE,F,1G-76,2018-01-16 19:05
container9356,ship2,YT522,YT,DS-MOVE,F,1G-76,2018-01-16 19:03
container9357,ship2,GC106,GC,LD-QUAYSIDE,F,3B-56,2018-01-16 16:14
container9357,ship2,TC226,TC,LD-YARDSIDE,F,3B-56,2018-01-16 16:07
container9357,ship2,YT551,YT,LD-MOVE,F,3B-56,2018-01-16 16:11
container9358,ship2,GC106,GC,LD-QUAYSIDE,F,3.00E-02,2018-01-16 16:47
container9358,ship2,TC255,TC,LD-YARDSIDE,F,3.00E-02,2018-01-16 16:40
container9358,ship2,YT528,YT,LD-MOVE,F,3.00E-02,2018-01-16 16:44
container9359,ship2,GC103,QC,DS-QUAYSIDE,F,1F-40,2018-01-16 20:03
container9359,ship2,TC261,TC,DS-YARDSIDE,F,1F-40,2018-01-16 20:11
container9359,ship2,YT516,YT,DS-MOVE,F,1F-40,2018-01-16 20:09
container9360,ship2,GC106,GC,LD-QUAYSIDE,F,2.00E-94,2018-01-16 15:18
container9360,ship2,TC254,TC,LD-YARDSIDE,F,2.00E-94,2018-01-16 15:00
container9360,ship2,YT590,YT,LD-MOVE,F,2.00E-94,2018-01-16 15:15
container9361,ship2,GC106,GC,LD-QUAYSIDE,F,3A-28,2018-01-16 17:43
container9361,ship2,TC215,TC,LD-YARDSIDE,F,3A-28,2018-01-16 17:33
container9361,ship2,YT518,YT,LD-MOVE,F,3A-28,2018-01-16 17:40
container9362,ship2,GC104,QC,DS-QUAYSIDE,F,1P-38,2018-01-16 17:32
container9362,ship2,RS302,RS,DS-YARDSIDE,F,1P-38,2018-01-16 17:40
container9362,ship2,YT541,YT,DS-MOVE,F,1P-38,2018-01-16 17:39
container9363,ship2,GC106,GC,LD-QUAYSIDE,F,2A-88,2018-01-16 16:44
container9363,ship2,TC214,TC,LD-YARDSIDE,F,2A-88,2018-01-16 16:38
container9363,ship2,YT542,YT,LD-MOVE,F,2A-88,2018-01-16 16:41
container9364,ship2,GC103,GC,LD-QUAYSIDE,F,1A-06,2018-01-16 18:19
container9364,ship2,TC211,TC,LD-YARDSIDE,F,1A-06,2018-01-16 18:07
container9364,ship2,YT524,YT,LD-MOVE,F,1A-06,2018-01-16 18:17
container9365,ship2,GC104,QC,DS-QUAYSIDE,F,1.00E-42,2018-01-16 11:57
container9365,ship2,TC251,TC,DS-YARDSIDE,F,1.00E-42,2018-01-16 12:15
container9365,ship2,YT521,YT,DS-MOVE,F,1.00E-42,2018-01-16 12:13
container9366,ship2,GC103,QC,DS-QUAYSIDE,F,1G-10,2018-01-16 22:05
container9366,ship2,TC271,TC,DS-YARDSIDE,F,1G-10,2018-01-16 22:18
container9366,ship2,YT519,YT,DS-MOVE,F,1G-10,2018-01-16 22:17
container9367,ship2,GC102,QC,DS-QUAYSIDE,F,2F-32,2018-01-16 20:23
container9367,ship2,TC263,TC,DS-YARDSIDE,F,2F-32,2018-01-16 20:41
container9367,ship2,YT543,YT,DS-MOVE,F,2F-32,2018-01-16 20:40
container9368,ship2,GC101,QC,DS-QUAYSIDE,F,1G-76,2018-01-16 18:45
container9368,ship2,TC272,TC,DS-YARDSIDE,F,1G-76,2018-01-16 18:56
container9368,ship2,YT563,YT,DS-MOVE,F,1G-76,2018-01-16 18:54
container9369,ship2,GC102,QC,DS-QUAYSIDE,F,1.00E-26,2018-01-16 12:08
container9369,ship2,TC251,TC,DS-YARDSIDE,F,1.00E-26,2018-01-16 12:21
container9369,ship2,YT527,YT,DS-MOVE,F,1.00E-26,2018-01-16 12:20
container9370,ship2,GC103,GC,LD-QUAYSIDE,F,1B-02,2018-01-17 3:56
container9370,ship2,TC221,TC,LD-YARDSIDE,F,1B-02,2018-01-17 3:26
container9370,ship2,YT571,YT,LD-MOVE,F,1B-02,2018-01-17 3:54
container9371,ship2,GC102,GC,LD-QUAYSIDE,F,3.00E-86,2018-01-17 4:39
container9371,ship2,TC256,TC,LD-YARDSIDE,F,3.00E-86,2018-01-17 4:37
container9371,ship2,YT524,YT,LD-MOVE,F,3.00E-86,2018-01-17 4:37
container9372,ship2,GC105,QC,DS-QUAYSIDE,F,1G-76,2018-01-16 10:15
container9372,ship2,TC272,TC,DS-YARDSIDE,F,1G-76,2018-01-16 10:23
container9372,ship2,YT536,YT,DS-MOVE,F,1G-76,2018-01-16 10:21
container9373,ship2,GC106,GC,LD-QUAYSIDE,F,2A-64,2018-01-16 17:36
container9373,ship2,TC214,TC,LD-YARDSIDE,F,2A-64,2018-01-16 17:32
container9373,ship2,YT568,YT,LD-MOVE,F,2A-64,2018-01-16 17:33
container9374,ship2,GC101,QC,DS-QUAYSIDE,F,1F-72,2018-01-16 21:03
container9374,ship2,TC262,TC,DS-YARDSIDE,F,1F-72,2018-01-16 21:17
container9374,ship2,YT578,YT,DS-MOVE,F,1F-72,2018-01-16 21:15
container9375,ship2,GC106,GC,LD-QUAYSIDE,F,2.00E-10,2018-01-16 16:23
container9375,ship2,TC253,TC,LD-YARDSIDE,F,2.00E-10,2018-01-16 16:13
container9375,ship2,YT589,YT,LD-MOVE,F,2.00E-10,2018-01-16 16:20
container9376,ship2,GC104,GC,LD-QUAYSIDE,F,2D-10,2018-01-17 4:12
container9376,ship2,TC243,TC,LD-YARDSIDE,F,2D-10,2018-01-17 4:07
container9376,ship2,YT561,YT,LD-MOVE,F,2D-10,2018-01-17 4:10
